,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps
2076,17,186,145,41,24.98,48,38,10,25.96,335984,258504,94016,74128,7,5000000,51,10,625,5000000,1.1e-05,1000000,3359840.0,2585040.0,940160.0,741280.0
2077,18,190,148,42,25.25,47,37,10,26.23,348184,267120,87792,69088,7,5000000,51,10,625,5000000,1.1e-05,1000000,3481840.0,2671200.0,877920.0,690880.0
2078,19,194,149,45,25.41,43,37,6,26.3,355272,269872,83512,70600,7,5000000,51,10,625,5000000,1.1e-05,1000000,3552720.0,2698720.0,835120.0,706000.0
2079,20,194,145,49,25.51,51,37,14,26.39,354856,262544,100944,71456,7,5000000,51,10,625,5000000,1.1e-05,1000000,3548560.0,2625440.0,1009440.0,714560.0
2080,1,320,291,29,23.83,185,159,26,24.4,48920,44424,58232,49912,2,10000000,51,10,640,10000000,4.01e-05,1000000,489200.0,444240.0,582320.0,499120.0
2081,2,320,292,28,23.9,187,154,33,24.71,50256,45232,58688,48464,2,10000000,51,10,640,10000000,4.01e-05,1000000,502560.0,452320.0,586880.0,484640.0
2082,3,320,295,25,23.73,185,155,30,24.77,49976,45552,58744,49128,2,10000000,51,10,640,10000000,4.01e-05,1000000,499760.0,455520.0,587440.0,491280.0
2083,4,320,297,23,23.68,182,155,27,24.45,50696,46328,57600,48896,2,10000000,51,10,640,10000000,4.01e-05,1000000,506960.0,463280.0,576000.0,488960.0
2084,5,320,298,22,23.95,190,156,34,24.97,52832,48640,60920,49960,2,10000000,51,10,640,10000000,4.01e-05,1000000,528320.0,486400.0,609200.0,499600.0
2085,6,320,299,21,23.74,186,158,28,24.6,51864,48176,59680,50336,2,10000000,51,10,640,10000000,4.01e-05,1000000,518640.0,481760.0,596800.0,503360.0
2086,7,320,298,22,23.81,195,156,39,24.74,50616,46968,62832,49696,2,10000000,51,10,640,10000000,4.01e-05,1000000,506160.0,469680.0,628320.0,496960.0
2087,8,320,301,19,23.67,189,155,34,24.52,50680,47328,59624,48712,2,10000000,51,10,640,10000000,4.01e-05,1000000,506800.0,473280.0,596240.0,487120.0
2088,9,320,299,21,24.01,196,153,43,24.91,49992,46376,62144,48528,2,10000000,51,10,640,10000000,4.01e-05,1000000,499920.0,463760.0,621440.0,485280.0
2089,10,320,293,27,23.96,192,151,41,24.9,51008,46080,61080,47928,2,10000000,51,10,640,10000000,4.01e-05,1000000,510080.0,460800.0,610800.0,479280.0
2090,11,320,296,24,24.21,191,150,41,24.97,50944,46456,61440,47872,2,10000000,51,10,640,10000000,4.01e-05,1000000,509440.0,464560.0,614400.0,478720.0
2091,12,320,295,25,24.28,194,155,39,24.98,52504,47096,62624,49680,2,10000000,51,10,640,10000000,4.01e-05,1000000,525040.0,470960.0,626240.0,496800.0
2092,13,320,294,26,24.23,189,151,38,25.19,52824,46960,60904,48600,2,10000000,51,10,640,10000000,4.01e-05,1000000,528240.0,469600.0,609040.0,486000.0
2093,14,320,292,28,23.95,192,156,36,24.64,50200,44792,60736,49232,2,10000000,51,10,640,10000000,4.01e-05,1000000,502000.0,447920.0,607360.0,492320.0
2094,15,320,292,28,23.94,187,152,35,24.78,50168,44776,58928,47984,2,10000000,51,10,640,10000000,4.01e-05,1000000,501680.0,447760.0,589280.0,479840.0
2095,16,320,288,32,24.15,188,156,32,24.94,50936,44552,60128,49808,2,10000000,51,10,640,10000000,4.01e-05,1000000,509360.0,445520.0,601280.0,498080.0
2096,17,320,287,33,23.49,183,154,29,24.28,49824,43808,57424,48224,2,10000000,51,10,640,10000000,4.01e-05,1000000,498240.0,438080.0,574240.0,482240.0
2097,18,320,285,35,23.97,189,157,32,24.88,49784,43432,59856,49984,2,10000000,51,10,640,10000000,4.01e-05,1000000,497840.0,434320.0,598560.0,499840.0
2098,19,320,286,34,24.15,183,154,29,24.92,49912,43936,59040,49520,2,10000000,51,10,640,10000000,4.01e-05,1000000,499120.0,439360.0,590400.0,495200.0
2099,20,320,291,29,24.16,184,154,30,25.02,51184,46024,59080,49416,2,10000000,51,10,640,10000000,4.01e-05,1000000,511840.0,460240.0,590800.0,494160.0
2100,1,51,15,36,24.29,12,3,9,26.67,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2101,2,56,17,39,24.0,10,3,7,26.2,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2102,3,50,16,34,24.08,14,4,10,26.43,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2103,4,50,16,34,23.48,12,3,9,25.67,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2104,5,48,15,33,23.75,13,4,9,25.77,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2105,6,49,16,33,24.8,12,3,9,26.67,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2106,7,47,14,33,24.57,8,2,6,26.75,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2107,8,49,16,33,24.14,8,2,6,26.0,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2108,9,46,14,32,24.35,10,3,7,26.8,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2109,10,51,15,36,24.06,11,3,8,25.91,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2110,11,51,16,35,24.57,8,2,6,26.5,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2111,12,47,14,33,25.0,8,2,6,26.75,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2112,13,47,14,33,24.79,8,2,6,26.75,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2113,14,47,15,32,24.04,11,3,8,26.27,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2114,15,47,15,32,23.6,9,3,6,26.11,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2115,16,50,15,35,24.6,8,2,6,26.5,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2116,17,46,14,32,24.3,10,3,7,26.8,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2117,18,44,13,31,24.41,9,3,6,27.0,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2118,19,46,15,31,23.96,8,2,6,26.0,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2119,20,49,15,34,24.71,8,2,6,26.5,0,0,0,0,14,1000000,51,5,4000,1000000,2.7e-06,5000000,0.0,0.0,0.0,0.0
2120,1,159,119,40,24.71,46,38,8,26.48,104584,75560,38128,31824,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2091680.0,1511200.0,762560.0,636480.0
2121,2,156,117,39,23.6,47,39,8,25.51,117488,82784,37584,32080,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2349760.0,1655680.0,751680.0,641600.0
2122,3,159,117,42,24.35,48,39,9,26.38,101616,76840,40520,32480,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2032320.0,1536800.0,810400.0,649600.0
2123,4,158,113,45,23.82,48,38,10,25.71,95872,68992,35632,29440,4,1000000,51,5,1500,1000000,5.84e-05,20000000,1917440.0,1379840.0,712640.0,588800.0
2124,5,158,113,45,23.89,44,38,6,25.82,102000,74280,33056,28224,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2040000.0,1485600.0,661120.0,564480.0
2125,6,158,116,42,24.57,48,39,9,26.46,114464,79272,38376,30304,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2289280.0,1585440.0,767520.0,606080.0
2126,7,154,115,39,24.64,52,38,14,26.62,124024,85464,42032,29528,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2480480.0,1709280.0,840640.0,590560.0
2127,8,154,114,40,23.77,49,37,12,25.65,106248,80320,41856,29992,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2124960.0,1606400.0,837120.0,599840.0
2128,9,157,106,51,24.31,51,36,15,26.33,99984,67536,43080,30240,4,1000000,51,5,1500,1000000,5.84e-05,20000000,1999680.0,1350720.0,861600.0,604800.0
2129,10,156,112,44,24.01,50,38,12,25.88,106160,75672,43464,32352,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2123200.0,1513440.0,869280.0,647040.0
2130,11,158,112,46,24.14,49,37,12,26.14,105000,71848,44456,32464,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2100000.0,1436960.0,889120.0,649280.0
2131,12,156,112,44,23.94,51,38,13,25.67,103880,71456,44568,33216,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2077600.0,1429120.0,891360.0,664320.0
2132,13,159,114,45,24.58,49,38,11,26.59,118584,75608,40344,30936,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2371680.0,1512160.0,806880.0,618720.0
2133,14,158,109,49,24.69,47,37,10,26.53,110288,74584,39768,30888,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2205760.0,1491680.0,795360.0,617760.0
2134,15,159,111,48,23.82,50,39,11,25.96,117784,74016,44216,33320,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2355680.0,1480320.0,884320.0,666400.0
2135,16,158,114,44,24.06,50,38,12,25.96,117624,78672,41888,30864,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2352480.0,1573440.0,837760.0,617280.0
2136,17,157,117,40,24.46,49,36,13,26.59,107560,79080,41176,29832,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2151200.0,1581600.0,823520.0,596640.0
2137,18,157,117,40,24.04,51,37,14,26.1,105616,77488,45504,31608,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2112320.0,1549760.0,910080.0,632160.0
2138,19,157,120,37,23.36,52,38,14,25.23,105624,80960,44320,31528,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2112480.0,1619200.0,886400.0,630560.0
2139,20,155,123,32,24.1,46,36,10,26.0,109384,85888,39416,30368,4,1000000,51,5,1500,1000000,5.84e-05,20000000,2187680.0,1717760.0,788320.0,607360.0
2140,1,160,140,20,19.3,87,72,15,21.11,21400,19120,23856,19344,2,2000000,51,5,1500,2000000,8.06e-05,5000000,428000.0,382400.0,477120.0,386880.0
2141,2,159,136,23,18.92,87,70,17,20.36,19560,16576,22088,18016,2,2000000,51,5,1500,2000000,8.06e-05,5000000,391200.0,331520.0,441760.0,360320.0
2142,3,160,137,23,20.38,91,70,21,21.46,21800,18240,23920,18568,2,2000000,51,5,1500,2000000,8.06e-05,5000000,436000.0,364800.0,478400.0,371360.0
2143,4,160,138,22,19.59,91,70,21,20.66,20008,17456,23064,17872,2,2000000,51,5,1500,2000000,8.06e-05,5000000,400160.0,349120.0,461280.0,357440.0
2144,5,160,136,24,18.85,90,73,17,20.07,19592,16656,22952,18816,2,2000000,51,5,1500,2000000,8.06e-05,5000000,391840.0,333120.0,459040.0,376320.0
2145,6,159,135,24,19.14,91,74,17,20.16,19328,16648,22976,18920,2,2000000,51,5,1500,2000000,8.06e-05,5000000,386560.0,332960.0,459520.0,378400.0
2146,7,160,135,25,19.86,88,73,15,20.65,19824,16968,23416,19232,2,2000000,51,5,1500,2000000,8.06e-05,5000000,396480.0,339360.0,468320.0,384640.0
2147,8,160,137,23,19.15,89,72,17,19.96,19760,17280,22616,18296,2,2000000,51,5,1500,2000000,8.06e-05,5000000,395200.0,345600.0,452320.0,365920.0
2148,9,160,137,23,20.19,91,72,19,20.88,20376,17560,23472,18688,2,2000000,51,5,1500,2000000,8.06e-05,5000000,407520.0,351200.0,469440.0,373760.0
2149,10,160,137,23,19.64,88,71,17,20.48,20512,17720,22488,17920,2,2000000,51,5,1500,2000000,8.06e-05,5000000,410240.0,354400.0,449760.0,358400.0
2150,11,160,136,24,20.19,89,71,18,20.52,20928,17544,22536,17960,2,2000000,51,5,1500,2000000,8.06e-05,5000000,418560.0,350880.0,450720.0,359200.0
2151,12,160,138,22,20.01,88,71,17,20.94,22480,19272,23408,18928,2,2000000,51,5,1500,2000000,8.06e-05,5000000,449600.0,385440.0,468160.0,378560.0
2152,13,158,136,22,19.99,87,71,16,21.22,21000,18344,23440,19016,2,2000000,51,5,1500,2000000,8.06e-05,5000000,420000.0,366880.0,468800.0,380320.0
2153,14,160,136,24,19.74,85,71,14,20.88,19680,17072,23232,18792,2,2000000,51,5,1500,2000000,8.06e-05,5000000,393600.0,341440.0,464640.0,375840.0
2154,15,160,134,26,19.76,87,71,16,21.08,20624,17032,23112,18648,2,2000000,51,5,1500,2000000,8.06e-05,5000000,412480.0,340640.0,462240.0,372960.0
2155,16,157,134,23,19.57,84,71,13,20.07,18968,16496,21656,18256,2,2000000,51,5,1500,2000000,8.06e-05,5000000,379360.0,329920.0,433120.0,365120.0
2156,17,160,136,24,19.49,88,69,19,21.15,20408,17576,23296,17720,2,2000000,51,5,1500,2000000,8.06e-05,5000000,408160.0,351520.0,465920.0,354400.0
2157,18,158,131,27,20.0,89,71,18,21.72,20568,16816,23976,18944,2,2000000,51,5,1500,2000000,8.06e-05,5000000,411360.0,336320.0,479520.0,378880.0
2158,19,159,135,24,19.91,86,73,13,20.95,20048,16968,23568,19432,2,2000000,51,5,1500,2000000,8.06e-05,5000000,400960.0,339360.0,471360.0,388640.0
2159,20,160,138,22,20.05,91,70,21,21.49,21296,18936,24008,19056,2,2000000,51,5,1500,2000000,8.06e-05,5000000,425920.0,378720.0,480160.0,381120.0
2160,1,48,25,23,24.33,13,7,6,26.69,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2161,2,42,26,16,24.19,13,7,6,26.69,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2162,3,44,23,21,23.16,13,7,6,25.77,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2163,4,46,24,22,23.43,13,7,6,25.77,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2164,5,51,24,27,24.25,13,4,9,25.92,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2165,6,51,22,29,24.76,11,5,6,26.45,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2166,7,50,21,29,24.52,12,6,6,26.33,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2167,8,53,21,32,24.62,11,5,6,26.45,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2168,9,52,20,32,24.12,12,6,6,26.33,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2169,10,48,20,28,23.96,13,7,6,25.62,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2170,11,50,22,28,24.16,13,7,6,26.08,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2171,12,50,22,28,24.76,12,6,6,26.33,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2172,13,48,21,27,24.25,9,6,3,26.33,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2173,14,46,22,24,23.72,7,7,0,25.86,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2174,15,53,23,30,24.43,7,7,0,26.14,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2175,16,49,24,25,24.27,7,7,0,26.14,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2176,17,43,24,19,23.98,7,7,0,26.71,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2177,18,47,24,23,24.53,7,7,0,27.0,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2178,19,47,25,22,24.45,7,7,0,26.71,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2179,20,47,24,23,24.36,9,6,3,26.33,0,0,0,0,14,0,51,5,1200,0,4.77e-05,1000000,0.0,0.0,0.0,0.0
2180,1,312,236,76,23.48,96,72,24,23.49,225536,151280,72856,51768,4,1000000,51,10,960,1000000,5.99e-05,5000000,2255360.0,1512800.0,728560.0,517680.0
2181,2,311,226,85,23.41,101,71,30,24.03,200904,142776,77800,52360,4,1000000,51,10,960,1000000,5.99e-05,5000000,2009040.0,1427760.0,778000.0,523600.0
2182,3,309,232,77,23.14,106,72,34,23.76,199056,145144,81016,52904,4,1000000,51,10,960,1000000,5.99e-05,5000000,1990560.0,1451440.0,810160.0,529040.0
2183,4,308,229,79,23.47,101,70,31,23.73,210176,143280,74856,49704,4,1000000,51,10,960,1000000,5.99e-05,5000000,2101760.0,1432800.0,748560.0,497040.0
2184,5,310,239,71,22.91,100,70,30,23.56,210200,149952,73720,50584,4,1000000,51,10,960,1000000,5.99e-05,5000000,2102000.0,1499520.0,737200.0,505840.0
2185,6,307,232,75,23.23,103,68,35,23.77,207728,147928,77272,50448,4,1000000,51,10,960,1000000,5.99e-05,5000000,2077280.0,1479280.0,772720.0,504480.0
2186,7,311,234,77,23.59,106,70,36,23.74,204832,145688,75032,49848,4,1000000,51,10,960,1000000,5.99e-05,5000000,2048320.0,1456880.0,750320.0,498480.0
2187,8,308,228,80,23.41,101,69,32,23.4,200248,142208,73048,48904,4,1000000,51,10,960,1000000,5.99e-05,5000000,2002480.0,1422080.0,730480.0,489040.0
2188,9,316,237,79,23.18,98,71,27,23.31,207120,149672,76512,52184,4,1000000,51,10,960,1000000,5.99e-05,5000000,2071200.0,1496720.0,765120.0,521840.0
2189,10,309,240,69,22.81,97,72,25,23.24,205848,155120,75528,53072,4,1000000,51,10,960,1000000,5.99e-05,5000000,2058480.0,1551200.0,755280.0,530720.0
2190,11,312,239,73,23.19,95,71,24,23.57,207952,154544,73216,51808,4,1000000,51,10,960,1000000,5.99e-05,5000000,2079520.0,1545440.0,732160.0,518080.0
2191,12,307,240,67,23.24,100,72,28,23.32,224152,163848,75200,52160,4,1000000,51,10,960,1000000,5.99e-05,5000000,2241520.0,1638480.0,752000.0,521600.0
2192,13,309,240,69,23.34,99,72,27,23.59,224864,156120,69824,49512,4,1000000,51,10,960,1000000,5.99e-05,5000000,2248640.0,1561200.0,698240.0,495120.0
2193,14,309,242,67,23.11,97,71,26,23.43,223704,161376,71008,48872,4,1000000,51,10,960,1000000,5.99e-05,5000000,2237040.0,1613760.0,710080.0,488720.0
2194,15,309,243,66,22.8,105,72,33,23.12,215808,154240,76784,49936,4,1000000,51,10,960,1000000,5.99e-05,5000000,2158080.0,1542400.0,767840.0,499360.0
2195,16,310,236,74,23.03,102,72,30,23.12,194056,138736,69864,48200,4,1000000,51,10,960,1000000,5.99e-05,5000000,1940560.0,1387360.0,698640.0,482000.0
2196,17,311,233,78,23.43,102,70,32,24.08,215336,149784,75256,50544,4,1000000,51,10,960,1000000,5.99e-05,5000000,2153360.0,1497840.0,752560.0,505440.0
2197,18,307,235,72,23.12,105,74,31,23.49,194648,142200,77240,53368,4,1000000,51,10,960,1000000,5.99e-05,5000000,1946480.0,1422000.0,772400.0,533680.0
2198,19,313,234,79,23.26,100,71,29,23.06,198144,141600,68288,48600,4,1000000,51,10,960,1000000,5.99e-05,5000000,1981440.0,1416000.0,682880.0,486000.0
2199,20,313,234,79,23.4,93,71,22,23.3,203496,145864,67120,50440,4,1000000,51,10,960,1000000,5.99e-05,5000000,2034960.0,1458640.0,671200.0,504400.0
2200,1,44,21,23,20.7,11,7,4,21.36,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2201,2,49,21,28,20.27,11,7,4,21.55,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2202,3,49,22,27,21.98,9,6,3,21.11,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2203,4,49,20,29,20.98,11,7,4,21.45,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2204,5,39,21,18,21.49,12,7,5,21.5,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2205,6,40,22,18,21.35,11,7,4,21.36,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2206,7,43,22,21,21.67,12,5,7,22.17,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2207,8,37,20,17,22.49,13,6,7,20.46,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2208,9,47,21,26,21.47,13,6,7,22.08,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2209,10,44,22,22,21.98,12,5,7,19.83,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2210,11,39,22,17,20.44,12,5,7,20.0,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2211,12,44,23,21,21.52,12,5,7,19.92,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2212,13,38,22,16,20.84,9,3,6,25.89,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2213,14,41,22,19,21.51,8,5,3,20.0,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2214,15,45,23,22,21.13,9,5,4,20.33,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2215,16,48,22,26,19.88,9,5,4,19.89,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2216,17,45,21,24,21.27,13,6,7,19.85,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2217,18,44,21,23,21.3,8,5,3,19.88,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2218,19,41,22,19,21.56,10,6,4,18.1,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2219,20,46,22,24,22.59,7,6,1,18.71,0,0,0,0,14,0,51,5,1500,0,3.26e-05,10000000,0.0,0.0,0.0,0.0
2220,1,320,278,42,21.85,187,148,39,22.61,48744,42040,54576,41768,2,5000000,51,10,1250,5000000,2.89e-05,20000000,487440.0,420400.0,545760.0,417680.0
2221,2,320,275,45,21.51,187,151,36,21.85,47312,40768,52584,41448,2,5000000,51,10,1250,5000000,2.89e-05,20000000,473120.0,407680.0,525840.0,414480.0
2222,3,320,277,43,21.74,182,146,36,22.67,46928,40816,53184,41488,2,5000000,51,10,1250,5000000,2.89e-05,20000000,469280.0,408160.0,531840.0,414880.0
2223,4,320,277,43,21.74,183,153,30,21.81,50520,42184,52080,42224,2,5000000,51,10,1250,5000000,2.89e-05,20000000,505200.0,421840.0,520800.0,422240.0
2224,5,320,276,44,21.81,182,150,32,21.95,47560,40864,51216,41088,2,5000000,51,10,1250,5000000,2.89e-05,20000000,475600.0,408640.0,512160.0,410880.0
2225,6,320,278,42,21.53,183,149,34,22.18,44768,38976,52184,41400,2,5000000,51,10,1250,5000000,2.89e-05,20000000,447680.0,389760.0,521840.0,414000.0
2226,7,320,273,47,21.95,191,152,39,22.38,45312,38504,55072,42712,2,5000000,51,10,1250,5000000,2.89e-05,20000000,453120.0,385040.0,550720.0,427120.0
2227,8,320,274,46,21.42,185,154,31,21.63,44168,37760,52280,42368,2,5000000,51,10,1250,5000000,2.89e-05,20000000,441680.0,377600.0,522800.0,423680.0
2228,9,318,266,52,21.81,187,151,36,22.14,44272,36800,52872,41984,2,5000000,51,10,1250,5000000,2.89e-05,20000000,442720.0,368000.0,528720.0,419840.0
2229,10,320,265,55,21.67,193,152,41,21.93,44800,36216,54328,41680,2,5000000,51,10,1250,5000000,2.89e-05,20000000,448000.0,362160.0,543280.0,416800.0
2230,11,320,267,53,21.82,191,145,46,22.52,45112,37320,55136,40680,2,5000000,51,10,1250,5000000,2.89e-05,20000000,451120.0,373200.0,551360.0,406800.0
2231,12,320,264,56,21.97,193,149,44,22.33,45232,36544,54128,40904,2,5000000,51,10,1250,5000000,2.89e-05,20000000,452320.0,365440.0,541280.0,409040.0
2232,13,320,264,56,21.96,187,145,42,22.49,46136,37496,53376,40536,2,5000000,51,10,1250,5000000,2.89e-05,20000000,461360.0,374960.0,533760.0,405360.0
2233,14,320,269,51,21.95,194,154,40,22.26,47664,38672,55616,42848,2,5000000,51,10,1250,5000000,2.89e-05,20000000,476640.0,386720.0,556160.0,428480.0
2234,15,320,269,51,21.87,196,149,47,22.54,48200,39904,56056,41632,2,5000000,51,10,1250,5000000,2.89e-05,20000000,482000.0,399040.0,560560.0,416320.0
2235,16,319,271,48,21.57,186,148,38,22.11,45160,37832,53088,41384,2,5000000,51,10,1250,5000000,2.89e-05,20000000,451600.0,378320.0,530880.0,413840.0
2236,17,320,277,43,21.8,192,146,46,22.64,46160,39064,55880,41112,2,5000000,51,10,1250,5000000,2.89e-05,20000000,461600.0,390640.0,558800.0,411120.0
2237,18,320,281,39,21.41,186,148,38,21.98,44960,39216,52096,40664,2,5000000,51,10,1250,5000000,2.89e-05,20000000,449600.0,392160.0,520960.0,406640.0
2238,19,318,282,36,21.8,188,146,42,22.4,45536,39832,52848,40248,2,5000000,51,10,1250,5000000,2.89e-05,20000000,455360.0,398320.0,528480.0,402480.0
2239,20,320,278,42,21.55,185,147,38,21.81,45848,39352,51376,39872,2,5000000,51,10,1250,5000000,2.89e-05,20000000,458480.0,393520.0,513760.0,398720.0
2240,1,71,23,48,20.58,26,8,18,18.92,64488,23440,26704,7816,7,2000000,51,5,4800,2000000,2.9800000000000003e-05,20000000,1289760.0,468800.0,534080.0,156320.0
2241,2,66,22,44,19.73,25,10,15,15.72,44608,18176,21000,7424,7,2000000,51,5,4800,2000000,2.9800000000000003e-05,20000000,892160.0,363520.0,420000.0,148480.0
2242,3,69,23,46,17.84,23,11,12,15.83,46488,19544,15888,7920,7,2000000,51,5,4800,2000000,2.9800000000000003e-05,20000000,929760.0,390880.0,317760.0,158400.0
2243,4,68,22,46,18.26,20,8,12,16.15,52280,21672,19800,7744,7,2000000,51,5,4800,2000000,2.9800000000000003e-05,20000000,1045600.0,433440.0,396000.0,154880.0
2244,5,72,22,50,19.49,20,9,11,15.85,48280,18240,20856,7264,7,2000000,51,5,4800,2000000,2.9800000000000003e-05,20000000,965600.0,364800.0,417120.0,145280.0
